id,hex,updated_at,deleted_at,country_code
12551,#000000,2024-02-08 08:53:36.476463+00,,tw
12552,#000000,2024-02-08 08:53:36.580465+00,,tw
12553,#000000,2024-02-08 08:53:36.792807+00,,tw
12554,#000000,2024-02-08 08:53:36.971307+00,,tw
12555,#000000,2024-02-08 08:53:37.080903+00,,tw
12556,#000000,2024-02-08 08:53:37.274589+00,,tz
12557,#000000,2024-02-08 08:53:37.514957+00,,tz
12558,#000000,2024-02-08 08:53:37.710344+00,,tz
12559,#000000,2024-02-08 08:53:37.896044+00,,tz
12560,#000000,2024-02-08 08:53:38.061848+00,,tz
12561,#000000,2024-02-08 08:53:38.277508+00,,tz
12562,#000000,2024-02-08 08:53:38.485636+00,,tz
12563,#000000,2024-02-08 08:53:38.576104+00,,ua
12564,#000000,2024-02-08 08:53:38.79869+00,,ua
12565,#000000,2024-02-08 08:53:39.007184+00,,ua
12566,#000000,2024-02-08 08:53:39.230118+00,,ua
12567,#000000,2024-02-08 08:53:39.451429+00,,ua
12568,#000000,2024-02-08 08:53:39.637527+00,,ua
12569,#000000,2024-02-08 08:53:39.844525+00,,ua
12570,#000000,2024-02-08 08:53:40.041638+00,,ua
12571,#000000,2024-02-08 08:53:40.157056+00,,ua
12572,#000000,2024-02-08 08:53:40.336664+00,,ua
12573,#000000,2024-02-08 08:53:40.512665+00,,ua
12574,#000000,2024-02-08 08:53:40.726041+00,,ua
12575,#000000,2024-02-08 08:53:40.949298+00,,ua
12576,#000000,2024-02-08 08:53:41.131879+00,,ua
12577,#000000,2024-02-08 08:53:41.311127+00,,ua
12578,#000000,2024-02-08 08:53:41.513766+00,,ua
12579,#000000,2024-02-08 08:53:41.75966+00,,ua
12580,#000000,2024-02-08 08:53:41.936506+00,,ua
12581,#000000,2024-02-08 08:53:42.178396+00,,ua
12582,#000000,2024-02-08 08:53:42.389015+00,,ua
12583,#000000,2024-02-08 08:53:42.572498+00,,ua
12584,#000000,2024-02-08 08:53:42.763879+00,,ua
12585,#000000,2024-02-08 08:53:42.953684+00,,ua
12586,#000000,2024-02-08 08:53:43.17609+00,,ua
12587,#000000,2024-02-08 08:53:43.372753+00,,ua
12588,#000000,2024-02-08 08:53:43.46996+00,,ua
12589,#000000,2024-02-08 08:53:43.577702+00,,ua
12590,#000000,2024-02-08 08:53:43.797084+00,,ua
12591,#000000,2024-02-08 08:53:43.995951+00,,ua
12592,#000000,2024-02-08 08:53:44.088323+00,,ua
12593,#000000,2024-02-08 08:53:44.246808+00,,ua
12625,#000000,2024-02-08 08:53:47.750975+00,,ug
12626,#000000,2024-02-08 08:53:47.94532+00,,us
12627,#000000,2024-02-08 08:53:48.162016+00,,us
12628,#000000,2024-02-08 08:53:48.374268+00,,us
12629,#000000,2024-02-08 08:53:48.542335+00,,us
12631,#000000,2024-02-08 08:53:48.8425+00,,us
12632,#000000,2024-02-08 08:53:49.036393+00,,us
12633,#000000,2024-02-08 08:53:49.317369+00,,us
12634,#000000,2024-02-08 08:53:49.477127+00,,us
12636,#000000,2024-02-08 08:53:49.779277+00,,us
12637,#000000,2024-02-08 08:53:49.873083+00,,us
12638,#000000,2024-02-08 08:53:50.07619+00,,us
12639,#000000,2024-02-08 08:53:50.292386+00,,us
12640,#000000,2024-02-08 08:53:50.469247+00,,us
12641,#000000,2024-02-08 08:53:50.651531+00,,us
12642,#000000,2024-02-08 08:53:50.867778+00,,us
12643,#000000,2024-02-08 08:53:51.123691+00,,us
12644,#000000,2024-02-08 08:53:51.307348+00,,us
12645,#000000,2024-02-08 08:53:51.495057+00,,us
12647,#000000,2024-02-08 08:53:51.71143+00,,us
12651,#000000,2024-02-08 08:53:52.211297+00,,us
12652,#000000,2024-02-08 08:53:52.400445+00,,us
12654,#000000,2024-02-08 08:53:52.63168+00,,us
12656,#000000,2024-02-08 08:53:52.993211+00,,us
12657,#000000,2024-02-08 08:53:53.185346+00,,us
12658,#000000,2024-02-08 08:53:53.394528+00,,us
12659,#000000,2024-02-08 08:53:53.611777+00,,us
12660,#000000,2024-02-08 08:53:53.782173+00,,us
12661,#000000,2024-02-08 08:53:53.954551+00,,us
12662,#000000,2024-02-08 08:53:54.070188+00,,us
12663,#000000,2024-02-08 08:53:54.177072+00,,us
12664,#000000,2024-02-08 08:53:54.294868+00,,us
12665,#000000,2024-02-08 08:53:54.399505+00,,us
12668,#000000,2024-02-08 08:53:54.826008+00,,us
12670,#000000,2024-02-08 08:53:55.207295+00,,us
12671,#000000,2024-02-08 08:53:55.386645+00,,us
12672,#000000,2024-02-08 08:53:55.559957+00,,us
12673,#000000,2024-02-08 08:53:55.736783+00,,us
12674,#000000,2024-02-08 08:53:55.836744+00,,us
12678,#000000,2024-02-08 08:53:56.378924+00,,us
12679,#000000,2024-02-08 08:53:56.575813+00,,us
12680,#000000,2024-02-08 08:53:56.823109+00,,us
12681,#000000,2024-02-08 08:53:57.015462+00,,us
12682,#000000,2024-02-08 08:53:57.112844+00,,us
12683,#000000,2024-02-08 08:53:57.27135+00,,us
12685,#000000,2024-02-08 08:53:57.568247+00,,us
12686,#000000,2024-02-08 08:53:57.752155+00,,us
12687,#000000,2024-02-08 08:53:57.851315+00,,us
12689,#000000,2024-02-08 08:53:58.078709+00,,us
12691,#000000,2024-02-08 08:53:58.407316+00,,us
12695,#000000,2024-02-08 08:53:59.040103+00,,us
12697,#000000,2024-02-08 08:53:59.361811+00,,us
12699,#000000,2024-02-08 08:53:59.58843+00,,us
12701,#000000,2024-02-08 08:53:59.83627+00,,us
12702,#000000,2024-02-08 08:53:59.93836+00,,us
12704,#000000,2024-02-08 08:54:00.193253+00,,us
12705,#000000,2024-02-08 08:54:00.393994+00,,us
12706,#000000,2024-02-08 08:54:00.570502+00,,us
12707,#000000,2024-02-08 08:54:00.676325+00,,us
12708,#000000,2024-02-08 08:54:00.787624+00,,us
12709,#000000,2024-02-08 08:54:00.993403+00,,us
12710,#000000,2024-02-08 08:54:01.217213+00,,us
12711,#000000,2024-02-08 08:54:01.320048+00,,us
12713,#000000,2024-02-08 08:54:01.615126+00,,us
12714,#000000,2024-02-08 08:54:01.721318+00,,us
12715,#000000,2024-02-08 08:54:01.821921+00,,us
12716,#000000,2024-02-08 08:54:02.013606+00,,us
12717,#000000,2024-02-08 08:54:02.212581+00,,us
12719,#000000,2024-02-08 08:54:02.450519+00,,us
12720,#000000,2024-02-08 08:54:02.626538+00,,us
12721,#000000,2024-02-08 08:54:02.729899+00,,us
12722,#000000,2024-02-08 08:54:02.842317+00,,us
12723,#000000,2024-02-08 08:54:02.94993+00,,us
12724,#000000,2024-02-08 08:54:03.126486+00,,us
12725,#000000,2024-02-08 08:54:03.25946+00,,us
12726,#000000,2024-02-08 08:54:03.444774+00,,us
12727,#000000,2024-02-08 08:54:03.633486+00,,us
12728,#000000,2024-02-08 08:54:03.735117+00,,us
12729,#000000,2024-02-08 08:54:03.949365+00,,us
12730,#000000,2024-02-08 08:54:04.119876+00,,us
12732,#000000,2024-02-08 08:54:04.439767+00,,us
12734,#000000,2024-02-08 08:54:04.738772+00,,us
12737,#000000,2024-02-08 08:54:05.17325+00,,us
12739,#000000,2024-02-08 08:54:05.395186+00,,us
12740,#000000,2024-02-08 08:54:05.584565+00,,us
12741,#000000,2024-02-08 08:54:05.889139+00,,us
12742,#000000,2024-02-08 08:54:06.001983+00,,us
12745,#000000,2024-02-08 08:54:06.414832+00,,us
12746,#000000,2024-02-08 08:54:06.635662+00,,us
12747,#000000,2024-02-08 08:54:06.832842+00,,us
12748,#000000,2024-02-08 08:54:07.011887+00,,us
12749,#000000,2024-02-08 08:54:07.269091+00,,us
12750,#000000,2024-02-08 08:54:07.447397+00,,us
12752,#000000,2024-02-08 08:54:07.77554+00,,us
12753,#000000,2024-02-08 08:54:07.964671+00,,us
12754,#000000,2024-02-08 08:54:08.19113+00,,us
12756,#000000,2024-02-08 08:54:08.470763+00,,us
12757,#000000,2024-02-08 08:54:08.687872+00,,us
12758,#000000,2024-02-08 08:54:08.900842+00,,us
12759,#000000,2024-02-08 08:54:09.107675+00,,us
12760,#000000,2024-02-08 08:54:09.252926+00,,us
12761,#000000,2024-02-08 08:54:09.488449+00,,us
12763,#000000,2024-02-08 08:54:09.776594+00,,us
12764,#000000,2024-02-08 08:54:09.932664+00,,us
12765,#000000,2024-02-08 08:54:10.207702+00,,us
12766,#000000,2024-02-08 08:54:10.363125+00,,us
12767,#000000,2024-02-08 08:54:10.487806+00,,us
12769,#000000,2024-02-08 08:54:10.843268+00,,us
12770,#000000,2024-02-08 08:54:10.95913+00,,us
12772,#000000,2024-02-08 08:54:11.268981+00,,us
12773,#000000,2024-02-08 08:54:11.496624+00,,us
12774,#000000,2024-02-08 08:54:11.669601+00,,us
12775,#000000,2024-02-08 08:54:11.886965+00,,us
12777,#000000,2024-02-08 08:54:12.12802+00,,us
12778,#000000,2024-02-08 08:54:12.390767+00,,us
12780,#000000,2024-02-08 08:54:12.629172+00,,us
12781,#000000,2024-02-08 08:54:12.829097+00,,us
12785,#000000,2024-02-08 08:54:13.393226+00,,us
12786,#000000,2024-02-08 08:54:13.503563+00,,us
12790,#000000,2024-02-08 08:54:13.94819+00,,us
12791,#000000,2024-02-08 08:54:14.175829+00,,us
12792,#000000,2024-02-08 08:54:14.284302+00,,us
12793,#000000,2024-02-08 08:54:14.457571+00,,us
12794,#000000,2024-02-08 08:54:14.636729+00,,us
12795,#000000,2024-02-08 08:54:14.842793+00,,us
12798,#000000,2024-02-08 08:54:15.298788+00,,us
12799,#000000,2024-02-08 08:54:15.535273+00,,us
12801,#000000,2024-02-08 08:54:15.875198+00,,us
12802,#000000,2024-02-08 08:54:16.037356+00,,us
12803,#000000,2024-02-08 08:54:16.264003+00,,us
12804,#000000,2024-02-08 08:54:16.373769+00,,us
12805,#000000,2024-02-08 08:54:16.589901+00,,us
12806,#000000,2024-02-08 08:54:16.770411+00,,us
12807,#000000,2024-02-08 08:54:16.881994+00,,us
12808,#000000,2024-02-08 08:54:17.01244+00,,us
12809,#000000,2024-02-08 08:54:17.202942+00,,us
12810,#000000,2024-02-08 08:54:17.383901+00,,us
12811,#000000,2024-02-08 08:54:17.621384+00,,us
12812,#000000,2024-02-08 08:54:17.852095+00,,us
12813,#000000,2024-02-08 08:54:18.031334+00,,us
12814,#000000,2024-02-08 08:54:18.248587+00,,us
12815,#000000,2024-02-08 08:54:18.46229+00,,us
12816,#000000,2024-02-08 08:54:18.57796+00,,us
12817,#000000,2024-02-08 08:54:18.69363+00,,us
12818,#000000,2024-02-08 08:54:18.928086+00,,us
12819,#000000,2024-02-08 08:54:19.044361+00,,us
12820,#000000,2024-02-08 08:54:19.232377+00,,us
12822,#000000,2024-02-08 08:54:19.571992+00,,us
12823,#000000,2024-02-08 08:54:19.756857+00,,us
12824,#000000,2024-02-08 08:54:20.001393+00,,us
12825,#000000,2024-02-08 08:54:20.199097+00,,us
12826,#000000,2024-02-08 08:54:20.386699+00,,us
12827,#000000,2024-02-08 08:54:20.562931+00,,us
12828,#000000,2024-02-08 08:54:20.904986+00,,us
12829,#000000,2024-02-08 08:54:21.018915+00,,us
12830,#000000,2024-02-08 08:54:21.202732+00,,us
12831,#000000,2024-02-08 08:54:21.436213+00,,us
12832,#000000,2024-02-08 08:54:21.652859+00,,us
12833,#000000,2024-02-08 08:54:21.853785+00,,us
12835,#000000,2024-02-08 08:54:22.170241+00,,us
12836,#000000,2024-02-08 08:54:22.341037+00,,us
12837,#000000,2024-02-08 08:54:22.489305+00,,us
12838,#000000,2024-02-08 08:54:22.592913+00,,us
12839,#000000,2024-02-08 08:54:22.787042+00,,us
12840,#000000,2024-02-08 08:54:23.000427+00,,us
12841,#000000,2024-02-08 08:54:23.191345+00,,us
12842,#000000,2024-02-08 08:54:23.377012+00,,us
12843,#000000,2024-02-08 08:54:23.563866+00,,us
12844,#000000,2024-02-08 08:54:23.717335+00,,us
12845,#000000,2024-02-08 08:54:23.899091+00,,us
12846,#000000,2024-02-08 08:54:24.004049+00,,us
12847,#000000,2024-02-08 08:54:24.122968+00,,us
12848,#000000,2024-02-08 08:54:24.23996+00,,us
12850,#000000,2024-02-08 08:54:24.562865+00,,us
12851,#000000,2024-02-08 08:54:24.793575+00,,us
12852,#000000,2024-02-08 08:54:24.986573+00,,us
12853,#000000,2024-02-08 08:54:25.303584+00,,us
12854,#000000,2024-02-08 08:54:25.504168+00,,us
12855,#000000,2024-02-08 08:54:25.708696+00,,us
12856,#000000,2024-02-08 08:54:25.923438+00,,us
12857,#000000,2024-02-08 08:54:26.182867+00,,us
12858,#000000,2024-02-08 08:54:26.281231+00,,us
12859,#000000,2024-02-08 08:54:26.485694+00,,us
12860,#000000,2024-02-08 08:54:26.694722+00,,us
12861,#000000,2024-02-08 08:54:26.89393+00,,us
12862,#000000,2024-02-08 08:54:27.08881+00,,us
12863,#000000,2024-02-08 08:54:27.295143+00,,us
12864,#000000,2024-02-08 08:54:27.482713+00,,us
12865,#000000,2024-02-08 08:54:27.62202+00,,us
12866,#000000,2024-02-08 08:54:27.796579+00,,us
12868,#000000,2024-02-08 08:54:28.020555+00,,us
12871,#000000,2024-02-08 08:54:28.478782+00,,us
12872,#000000,2024-02-08 08:54:28.65063+00,,us
12873,#000000,2024-02-08 08:54:28.861+00,,us
12874,#000000,2024-02-08 08:54:29.165023+00,,us
12875,#000000,2024-02-08 08:54:29.29112+00,,us
12877,#000000,2024-02-08 08:54:29.781732+00,,us
12878,#000000,2024-02-08 08:54:29.879013+00,,us
12879,#000000,2024-02-08 08:54:30.087641+00,,us
12880,#000000,2024-02-08 08:54:30.376019+00,,us
12882,#000000,2024-02-08 08:54:30.660577+00,,us
12883,#000000,2024-02-08 08:54:30.87961+00,,us
12884,#000000,2024-02-08 08:54:30.992033+00,,us
12885,#000000,2024-02-08 08:54:31.102821+00,,us
12888,#000000,2024-02-08 08:54:31.442818+00,,us
12889,#000000,2024-02-08 08:54:31.645165+00,,us
12890,#000000,2024-02-08 08:54:31.772397+00,,us
12891,#000000,2024-02-08 08:54:31.978299+00,,us
12892,#000000,2024-02-08 08:54:32.139041+00,,us
12894,#000000,2024-02-08 08:54:32.436655+00,,us
12895,#000000,2024-02-08 08:54:32.568262+00,,us
12897,#000000,2024-02-08 08:54:32.794633+00,,us
12898,#000000,2024-02-08 08:54:33.006618+00,,us
12901,#000000,2024-02-08 08:54:33.348162+00,,us
12902,#000000,2024-02-08 08:54:33.473117+00,,us
12903,#000000,2024-02-08 08:54:33.694449+00,,us
12904,#000000,2024-02-08 08:54:33.803163+00,,us
12905,#000000,2024-02-08 08:54:33.983857+00,,us
12906,#000000,2024-02-08 08:54:34.104875+00,,us
12911,#000000,2024-02-08 08:54:34.737786+00,,us
12913,#000000,2024-02-08 08:54:35.088751+00,,us
12914,#000000,2024-02-08 08:54:35.357459+00,,us
12915,#000000,2024-02-08 08:54:35.543144+00,,us
12918,#000000,2024-02-08 08:54:36.017366+00,,us
12919,#000000,2024-02-08 08:54:36.258732+00,,us
12920,#000000,2024-02-08 08:54:36.48635+00,,us
12921,#000000,2024-02-08 08:54:36.662754+00,,us
12922,#000000,2024-02-08 08:54:36.853721+00,,us
12923,#000000,2024-02-08 08:54:37.094995+00,,us
12925,#000000,2024-02-08 08:54:37.328842+00,,us
12926,#000000,2024-02-08 08:54:37.537236+00,,us
12928,#000000,2024-02-08 08:54:37.838084+00,,us
12929,#000000,2024-02-08 08:54:38.023558+00,,us
12932,#000000,2024-02-08 08:54:38.53349+00,,us
12933,#000000,2024-02-08 08:54:38.734458+00,,us
12934,#000000,2024-02-08 08:54:38.937576+00,,us
12935,#000000,2024-02-08 08:54:39.177085+00,,us
12936,#000000,2024-02-08 08:54:39.434624+00,,us
12937,#000000,2024-02-08 08:54:39.599413+00,,us
12939,#000000,2024-02-08 08:54:40.000758+00,,us
12940,#000000,2024-02-08 08:54:40.097126+00,,us
12941,#000000,2024-02-08 08:54:40.312611+00,,us
12942,#000000,2024-02-08 08:54:40.609416+00,,us
12943,#000000,2024-02-08 08:54:40.703093+00,,us
12944,#000000,2024-02-08 08:54:40.81562+00,,us
12945,#000000,2024-02-08 08:54:41.020301+00,,us
12946,#000000,2024-02-08 08:54:41.195378+00,,us
12948,#000000,2024-02-08 08:54:41.465693+00,,us
12949,#000000,2024-02-08 08:54:41.570494+00,,us
12950,#000000,2024-02-08 08:54:41.756542+00,,us
12951,#000000,2024-02-08 08:54:41.958486+00,,us
12952,#000000,2024-02-08 08:54:42.164474+00,,us
12953,#000000,2024-02-08 08:54:42.320985+00,,us
12954,#000000,2024-02-08 08:54:42.77986+00,,us
12955,#000000,2024-02-08 08:54:42.881794+00,,us
12956,#000000,2024-02-08 08:54:43.090322+00,,us
12957,#000000,2024-02-08 08:54:43.292866+00,,us
12958,#000000,2024-02-08 08:54:43.393474+00,,us
12959,#000000,2024-02-08 08:54:43.586073+00,,us
12960,#000000,2024-02-08 08:54:43.696027+00,,us
12961,#000000,2024-02-08 08:54:43.822741+00,,us
12962,#000000,2024-02-08 08:54:44.050626+00,,us
12963,#000000,2024-02-08 08:54:44.22919+00,,us
12964,#000000,2024-02-08 08:54:44.405404+00,,us
12965,#000000,2024-02-08 08:54:44.628037+00,,us
12967,#000000,2024-02-08 08:54:44.922846+00,,us
12968,#000000,2024-02-08 08:54:45.126484+00,,us
12969,#000000,2024-02-08 08:54:45.34417+00,,us
12970,#000000,2024-02-08 08:54:45.543866+00,,us
12971,#000000,2024-02-08 08:54:45.733489+00,,us
12972,#000000,2024-02-08 08:54:45.949694+00,,us
12973,#000000,2024-02-08 08:54:46.172117+00,,us
12974,#000000,2024-02-08 08:54:46.284811+00,,us
12975,#000000,2024-02-08 08:54:46.553886+00,,us
12976,#000000,2024-02-08 08:54:46.727666+00,,us
12977,#000000,2024-02-08 08:54:46.829569+00,,us
12978,#000000,2024-02-08 08:54:47.051688+00,,us
12979,#000000,2024-02-08 08:54:47.322036+00,,us
12980,#000000,2024-02-08 08:54:47.418224+00,,us
12981,#000000,2024-02-08 08:54:47.530736+00,,us
12982,#000000,2024-02-08 08:54:47.658979+00,,us
12983,#000000,2024-02-08 08:54:47.764416+00,,us
12984,#000000,2024-02-08 08:54:47.877726+00,,us
12985,#000000,2024-02-08 08:54:47.991406+00,,us
12986,#000000,2024-02-08 08:54:48.093161+00,,us
12987,#000000,2024-02-08 08:54:48.279036+00,,us
12988,#000000,2024-02-08 08:54:48.498249+00,,us
12989,#000000,2024-02-08 08:54:48.641926+00,,us
12990,#000000,2024-02-08 08:54:48.836681+00,,us
12991,#000000,2024-02-08 08:54:48.942677+00,,us
12993,#000000,2024-02-08 08:54:49.150574+00,,us
12994,#000000,2024-02-08 08:54:49.252234+00,,us
12995,#000000,2024-02-08 08:54:49.429104+00,,us
12996,#000000,2024-02-08 08:54:49.611821+00,,us
12997,#000000,2024-02-08 08:54:49.79191+00,,us
12998,#000000,2024-02-08 08:54:50.006041+00,,us
13000,#000000,2024-02-08 08:54:50.483629+00,,us
13001,#000000,2024-02-08 08:54:50.60083+00,,us
13002,#000000,2024-02-08 08:54:50.710885+00,,us
13006,#000000,2024-02-08 08:54:51.160835+00,,us
13007,#000000,2024-02-08 08:54:51.363924+00,,us
13008,#000000,2024-02-08 08:54:51.537911+00,,us
13009,#000000,2024-02-08 08:54:51.758844+00,,us
13010,#000000,2024-02-08 08:54:52.01221+00,,us
13011,#000000,2024-02-08 08:54:52.958127+00,,us
13012,#000000,2024-02-08 08:54:53.153422+00,,us
13013,#000000,2024-02-08 08:54:53.348253+00,,us
13015,#000000,2024-02-08 08:54:53.568029+00,,us
13016,#000000,2024-02-08 08:54:53.785654+00,,us
13017,#000000,2024-02-08 08:54:53.972752+00,,us
13019,#000000,2024-02-08 08:54:54.264276+00,,us
13020,#000000,2024-02-08 08:54:54.370505+00,,us
13021,#000000,2024-02-08 08:54:54.632193+00,,us
13022,#000000,2024-02-08 08:54:54.809379+00,,us
13023,#000000,2024-02-08 08:54:54.927195+00,,us
13025,#000000,2024-02-08 08:54:55.260992+00,,us
13026,#000000,2024-02-08 08:54:55.464617+00,,us
13027,#000000,2024-02-08 08:54:55.559922+00,,us
13029,#000000,2024-02-08 08:54:55.955274+00,,us
13030,#000000,2024-02-08 08:54:56.068291+00,,us
13031,#000000,2024-02-08 08:54:56.283989+00,,us
13032,#000000,2024-02-08 08:54:56.474719+00,,us
13033,#000000,2024-02-08 08:54:56.585981+00,,us
13034,#000000,2024-02-08 08:54:56.717056+00,,us
13035,#000000,2024-02-08 08:54:56.943241+00,,us
13036,#000000,2024-02-08 08:54:57.163443+00,,us
13037,#000000,2024-02-08 08:54:57.384256+00,,us
13038,#000000,2024-02-08 08:54:57.677234+00,,us
13039,#000000,2024-02-08 08:54:57.800329+00,,us
13040,#000000,2024-02-08 08:54:57.908962+00,,us
13041,#000000,2024-02-08 08:54:58.107784+00,,us
13042,#000000,2024-02-08 08:54:58.218462+00,,us
13044,#000000,2024-02-08 08:54:58.536595+00,,us
13045,#000000,2024-02-08 08:54:58.640299+00,,us
13047,#000000,2024-02-08 08:54:59.019595+00,,us
13048,#000000,2024-02-08 08:54:59.221986+00,,us
13049,#000000,2024-02-08 08:54:59.414916+00,,us
13050,#000000,2024-02-08 08:54:59.521713+00,,us
13052,#000000,2024-02-08 08:54:59.835159+00,,us
13053,#000000,2024-02-08 08:54:59.941614+00,,us
13054,#000000,2024-02-08 08:55:00.113882+00,,us
13055,#000000,2024-02-08 08:55:00.305729+00,,us
13056,#000000,2024-02-08 08:55:00.484072+00,,us
13057,#000000,2024-02-08 08:55:00.690438+00,,us
13058,#000000,2024-02-08 08:55:00.873881+00,,us
13060,#000000,2024-02-08 08:55:01.300901+00,,us
13063,#000000,2024-02-08 08:55:01.733617+00,,us
13065,#000000,2024-02-08 08:55:02.049602+00,,us
13066,#000000,2024-02-08 08:55:02.144103+00,,us
13067,#000000,2024-02-08 08:55:02.262931+00,,us
13068,#000000,2024-02-08 08:55:02.359307+00,,us
13071,#000000,2024-02-08 08:55:02.858647+00,,us
13072,#000000,2024-02-08 08:55:02.962564+00,,us
13073,#000000,2024-02-08 08:55:03.068699+00,,us
13074,#000000,2024-02-08 08:55:03.182077+00,,us
13076,#000000,2024-02-08 08:55:03.408021+00,,us
13079,#000000,2024-02-08 08:55:03.835863+00,,us
13080,#000000,2024-02-08 08:55:04.129941+00,,us
13081,#000000,2024-02-08 08:55:04.241972+00,,us
13084,#000000,2024-02-08 08:55:04.622142+00,,us
13085,#000000,2024-02-08 08:55:04.809115+00,,us
13086,#000000,2024-02-08 08:55:05.014304+00,,us
13087,#000000,2024-02-08 08:55:05.221187+00,,us
13093,#000000,2024-02-08 08:55:05.925796+00,,us
13094,#000000,2024-02-08 08:55:06.124751+00,,us
13095,#000000,2024-02-08 08:55:06.343147+00,,us
13097,#000000,2024-02-08 08:55:06.692773+00,,us
13098,#000000,2024-02-08 08:55:06.967223+00,,us
13099,#000000,2024-02-08 08:55:07.078216+00,,us
13100,#000000,2024-02-08 08:55:07.263005+00,,us
13101,#000000,2024-02-08 08:55:07.480627+00,,us
13103,#000000,2024-02-08 08:55:07.795547+00,,us
13104,#000000,2024-02-08 08:55:07.905902+00,,us
13105,#000000,2024-02-08 08:55:08.0716+00,,us
13106,#000000,2024-02-08 08:55:08.253311+00,,us
13107,#000000,2024-02-08 08:55:08.458168+00,,us
13108,#000000,2024-02-08 08:55:08.650419+00,,us
13109,#000000,2024-02-08 08:55:08.803795+00,,us
13111,#000000,2024-02-08 08:55:09.177475+00,,us
13113,#000000,2024-02-08 08:55:09.394639+00,,us
13114,#000000,2024-02-08 08:55:09.602869+00,,us
13115,#000000,2024-02-08 08:55:09.851449+00,,us
13116,#000000,2024-02-08 08:55:10.024071+00,,us
13117,#000000,2024-02-08 08:55:10.259658+00,,us
13118,#000000,2024-02-08 08:55:10.364239+00,,us
13120,#000000,2024-02-08 08:55:10.711999+00,,us
13121,#000000,2024-02-08 08:55:10.883686+00,,us
13122,#000000,2024-02-08 08:55:11.185101+00,,us
13126,#000000,2024-02-08 08:55:11.807791+00,,us
13127,#000000,2024-02-08 08:55:11.978517+00,,us
13129,#000000,2024-02-08 08:55:12.304798+00,,us
13130,#000000,2024-02-08 08:55:12.421404+00,,us
13131,#000000,2024-02-08 08:55:12.530451+00,,us
13132,#000000,2024-02-08 08:55:12.635806+00,,us
13133,#000000,2024-02-08 08:55:12.740123+00,,us
13134,#000000,2024-02-08 08:55:12.848793+00,,us
13136,#000000,2024-02-08 08:55:13.181122+00,,us
13137,#000000,2024-02-08 08:55:13.402708+00,,us
13138,#000000,2024-02-08 08:55:13.584284+00,,us
13139,#000000,2024-02-08 08:55:13.750666+00,,us
13140,#000000,2024-02-08 08:55:13.861244+00,,us
13141,#000000,2024-02-08 08:55:13.973553+00,,us
13144,#000000,2024-02-08 08:55:14.539795+00,,us
13145,#000000,2024-02-08 08:55:14.801783+00,,us
13147,#000000,2024-02-08 08:55:15.148404+00,,us
13148,#000000,2024-02-08 08:55:15.32542+00,,us
13150,#000000,2024-02-08 08:55:15.674363+00,,us
13199,#000000,2024-02-08 08:55:22.891373+00,,us
13200,#000000,2024-02-08 08:55:23.021086+00,,us
13201,#000000,2024-02-08 08:55:23.13846+00,,us
13202,#000000,2024-02-08 08:55:23.249513+00,,us
